Reva Grey,www.revagrey.com,1,1575000,Handbags/Accessories,1 store 7431 Atlantic Ave Delray Beach FL. Reva's Handbags. Boutique 1500sqft × $700 apparel × 1.5 high traffic.
Brownie MX,brownie.com.mx,0,,Unknown,Mexican domain. Brownie fashion brand has stores in Mexico but brownie.com.mx not verified. No confirmed brand-owned retail.
Futura Coffee Roasters,futuracoffeeroasters.com,6,9000000,Food/Coffee,6 locations Portland OR Amherst MA Corvallis OR. 6 × 2000sqft × $500 food × 1.5 high traffic.
Seize The Night Designs,seizethenightdesigns.com,1,1875000,Jewelry/Apparel,1 store 51 W Marion St Danville IN. Handmade jewelry boutique. 1500sqft × $1250 jewelry × 1.0 traffic.
The Striped Cat Metalworks,stripedcatmetalworks.com,0,,Jewelry,Online-only handmade jewelry. Massachusetts studio. No brand-owned retail.
The Halsey Homestead,thehalseyhomestead.com,0,,Handmade goods,Online-only handmade products. No brand-owned retail.
Remedy Organics,remedyorganics.com,0,,Beverages,Sold through store locator at other retailers. No brand-owned retail. DTC/wholesale distribution.
Metal Noir,www.metalnoir.com,0,,Jewelry,Online-only fine jewelry. Architectural designs. No brand-owned retail.
Nemcor Inc.,nemcorinc.com,0,,Home textiles,Wholesale-only. B2B blankets bedding. Sells to Walmart Costco. No brand-owned retail.
Beauty Lust,www.shopbeautylust.com,0,,Beauty,Online-only beauty skincare. No brand-owned retail.
Indomie Canada,indomieonline.ca,0,,Food/Noodles,Online-only Indomie noodles Canada. No brand-owned retail.
EXPERIENCIA TUPPERWARE,experiencia-tupperware-encuentro-fortuna.myshopify.com,0,,Tupperware,Independent Tupperware consultant Shopify. MLM model. No brand-owned retail.
