SciMed Store,scimedstore.com,0,,Medical equipment,Online-only medical and lab equipment. No physical retail.
Quick Service Supplies,www.quickservicepanama.com,0,,Restaurant supplies,"Panama-based. Likely B2B restaurant supplies. No brand-owned retail found."
Asthmatic Kitty Records,store.asthmatickitty.com,0,,Vinyl/merchandise,Online-only record label store. No physical retail.
EGMarketplace,egmarketplace.myshopify.com,0,,Unknown,Shopify marketplace. No retail information found.
Room Tonic,www.roomtonic.com,0,,Furniture,Online-only high-end furniture. No physical retail.
Wisteria,wisteria.com,1,1050000,Home decor,1 showroom Dallas TX. 1 × 2000sqft × $525 general × 1.0 = $1.05M.
BeautyStat,beautystat.com,0,,Skincare,DTC and retail partners. No brand-owned stores.
JLab Supply,supply.jlab.com,0,,Audio,"PROHIBITED: Wholesale-only B2B portal for JLab audio. Sells to retailers not consumers."
Gentlebarn,store.gentlebarn.org,2,1102500,Gift store,"2 sanctuary locations CA and TN with gift shops. 2 × 1500sqft × $525 general × 0.7 low = $1.1M."
Salome Chile,www.fajassalome.cl,0,,Shapewear,Chilean online retailer. Fajas shapewear. No physical retail found.
PASADENA VACUUM & SEWING,pasvacsew.com,1,1050000,Vacuum/sewing,1 store Pasadena CA. 1 × 2000sqft × $525 general × 1.0 = $1.05M.
Brusheez,brusheez.com,0,,Kids toothbrushes,"DTC and retail partners Target Ace. No brand-owned stores."
Digestive Warrior,digestivewarrior.com,0,,Supplements,Online-only practitioner supplements. No physical retail.
Big Spoon Roasters,bigspoonroasters.com,0,,Nut butter,DTC and grocery distribution. No brand-owned retail.
House of MBR,houseofmbr.com,0,,Skincare,Luxury skincare. Online only. No brand-owned retail found.
