HBCU Alum,thehbcualum.com,0,,HBCU apparel,"Online-only HBCU apparel and news platform. No physical retail."
Peace Love Fashion,peacelovefashionboutique.com,1,1050000,Women's apparel,"1 boutique Huntington NY. 1×1500sqft×$700×1.0"
Wild Lilies,www.wildliliesclothing.com,0,,Women's dresses,"Online-only whimsical women's dresses. No physical retail."
FitAuMaxLingerie,fitaumax.com,0,,Lingerie/Bras,"Online-only fuller bust bras. NY office for consultations. No retail storefront."
KJ Pearls,kjpearls.com,0,,Pearl jewelry,"Online jewelry. No physical retail locations found."
EyeSwoon,eye-swoon.com,0,,Home decor,"Online curated home objects and lifestyle. Athena Calderone brand. No physical retail."
Blue Ridge Homestead Co,blueridgehomestead.co,1,551250,Homesteading/Chicken coops,"1 location Dyke VA. 1×1500sqft×$525×0.7"
HonestPE,honestpe.shop,0,,Research peptides,"Online-only research peptides. No physical retail."
Judy Ks,judyks.com,0,,Unknown,"Domain not clearly indexed. No retail locations found."
Cerrito Western Wear LLC,cerritowesternwear.com,2,2800000,Western wear/Apparel,"2 stores Forest Park and Duluth GA. 2×2000sqft×$700×1.0"
Leigh Valentine,leighvalentine.com,0,,Women's fashion,"Domain not matching search results. No retail locations found."
Pages of Passion,pagesofpassion.ca,1,787500,Books/Romance,"1 romance bookstore Canada. Store hours listed. 1×1500sqft×$525×1.0"
Wig It2 Salon Boutique,wigit2.com,1,787500,Salon/Hair care,"1 salon boutique Fresno CA. 1×1500sqft×$525×1.0"
AmyyWoahh,amyywoahh.com,0,,Plush collectibles,"Online-only plush merchandise. No physical retail."
Yuvita Linens,www.yuvitalinen.com,0,,Linen apparel,"Online-only linen clothing. No physical retail."
Industrial Arts,www.industrialartsbrewing.com,1,750000,Food/Brewery,"1 taproom Beacon NY. 1×1500sqft×$500×1.0"
BuyANiceShirt.com,buyaniceshirt.com,0,,Apparel,"Domain not found in search. No retail locations."
Vladimir Arts USA Inc,vladimirarts.com,1,787500,Art/Framing,"1 gallery Portage MI. Custom framing fine art. 1×1500sqft×$525×1.0"
Puretase,www.puretase.ca,0,,Hair care,"Online-only Canadian hair care. No physical retail."
Pure Life Science,purelifescience.com,0,,Omega supplements,"Online-only omega supplements. No physical retail."
A.Z. Landscape Supply,e98899-3.myshopify.com,1,735000,Landscape supplies,"1 location Tabernacle NJ. 1×2000sqft×$525×0.7"
Perfect Smile Company,perfectsmilecompany.com,0,,Dental care,"Online-only dental whitening products. No physical retail."
Molten Beauty,www.moltenbeauty.com,0,,Skincare/Makeup,"Online-only skincare brand. No brand-owned retail."
Refill-lab,refill-lab.com.ar,0,,Refill store,"Argentina refill store. No US retail info found."
Pocket Radar ISR,isr.pocketradar.com,0,,Radar/Sports,"Online D2C. Sells through retailers. No brand-owned retail."
Subliminal,www.subliminal-design.com,0,,Personalized home goods,"Online-only personalized blankets pillows. Utah-based. No physical retail."
Bargreen Ellingson Employee Store,store.bargreen.com,0,,Restaurant supplies,"PROHIBITED: Wholesale foodservice distributor. Employee store is B2B. Wholesale-only."
DECOROLALA,decorolala.com,0,,Home decor,"Online-only home furnishings. No physical retail."
POPEYES LOUISIANA KITCHEN INC,turkeys.popeyes.com,3076,4614000000,Food/Fast casual,"3076 US locations. Brand-owned and franchised. 3076×2000sqft×$500×1.5"
The Crystal Lion,thecrystallion.com,0,,Crystals/Metaphysical,"Online-only crystals and gemstones. No physical retail."
pictures & mirrors,picturesandmirrors.com,1,1050000,Framed art/Mirrors,"1 location Orlando FL. 1×2000sqft×$525×1.0"
Chris Jacoub Art,www.chrisjacoub.com,0,,Art prints/Merchandise,"Online-only art prints and merch. No physical retail."
H by Frette,hbyfrette.com,0,,Luxury bedding,"Online-only Frette sub-brand. No dedicated H by Frette retail."
Front Royal Outdoors,front-royal-outdoors.myshopify.com,1,1050000,Outdoor/Paddlesports,"1 outfitter Front Royal VA. 1×2000sqft×$525×1.0"
