"HERRAMENTAL","www.herramental.com.mx",0,,"Tools","Industrial tools distributor Monterrey Mexico; wholesale focus; no confirmed brand retail; eligible"
"Crooked Soul Tattoo","www.crookedsoul.com",1,"787500","Services/General","Tattoo studio Plainville CT; 1 location; services + merchandise; 1500sqft; general $525/sqft"
"Yao Ming Wines","yaomingwines.com",0,,"Alcohol","Napa Valley wines; online DTC; no physical retail; eligible"
"State of Cotton","shopstateofcotton.com",1,"815625","Apparel","Women's apparel boutique Vernon AL; 1 brick-and-mortar; 1500sqft; apparel $725/sqft; low traffic 0.75x"
"Tricot-The Serre","tricottheserre.com",1,"506250","General","Yarn shop Sherbrooke QC; 1 location; 1500sqft; general $450/sqft; low traffic 0.75x"
"CarCan","carcan.com",0,,"Automotive","Car organizer/trash product; online only; eligible"
"Grooved Learning","groovedlearning.com",0,,"Education","Music education; not retail; eligible"
"O2 Leather","www.o2leather.com",0,,"Accessories","Leather bags and accessories; online only; eligible"
"2simpleagency","2simpleagency.com",0,,"Services","Marketing agency; not retail; eligible"
"OSO","zrmztw-58.myshopify.com",0,,"Unknown","Shopify store; limited indexed info; no retail locations; eligible"
"Kara Vita","www.karavita.com",0,,"Beauty","Skincare; consultant/DTC model; no brand-owned retail; eligible"
"Dreamweaver Forever","www.dreamweaverforever.com",0,,"Unknown","Limited indexed info; no retail locations found; eligible"
"Cabinet Sales Center","cabinetsalescenter.com",0,,"Home","RTA cabinets and flooring; online only; eligible"
"Marmoleum Store","marmoleum.greenbuildingsupply.com",0,,"Home","Flooring products; online; eligible"
"Strandzbynicole","strandzbynicole.online",0,,"Beauty","Hair extensions and wigs; online only; eligible"
"Magnolia and Vine Belmont","magnoliaandvinebelmont.com",1,"787500","Home/General","Home furnishings and gifts Belmont NC; 1 location at 124 N Main St; 1500sqft; general $525/sqft"
"Saberprof","saberprof.com",1,"840000","Professional/General","Salon and barber supply Chicago; 1 location 3310 W North Ave; 2000sqft; general $525/sqft; medium traffic 0.8x"
"Kimberly Doyle","www.kimberlydoylejewelry.com",0,,"Jewelry","Fine jewelry; online; made-to-order; no retail; eligible"
"Ideas Unlimited Promotions","remax.ideasmktg.com",0,,"Promotional","RE/MAX promotional products; online B2B; eligible"
"LAD Bookstore","ladbookstore.com",0,,"Education","Digital course materials; online; eligible"
"The Sweet Lemon","www.shopsweetlemongifts.com",1,"787500","General","Gift store Poolesville MD; 1 location 19710 Fisher Ave; 1500sqft; general $525/sqft"
"Your Blissful","yourblissful.com",0,,"Wellness","Wellness and lifestyle products; online only; eligible"
"CPM Distribution","cpmdistribution.com",0,,"Wholesale","Distribution; limited info; wholesale focus; eligible"
"JLab Mirakl","jlab-macys.myshopify.com",0,,"Electronics","JLab marketplace storefront; online only; eligible"
"BOHOBLU of Burlington","bohobluofbt.com",1,"1087500","Apparel","Women's fashion boutique Burlington NC; 1 location 921 Boston Dr; 1500sqft; apparel $725/sqft; medium traffic"
"Aloha Charms","www.alohacharms808.com",0,,"General","Blind boxes and accessories; online; eligible"
"Bridal Closet","www.mybridalcloset.com",1,"1740000","Apparel","Bridal retailer Draper UT; 1 location; 2000sqft; apparel $725/sqft; high traffic 1.2x"
"TERRACE","theterrace.shop",0,,"Home","Home decor and lifestyle; online only; eligible"
"Insurance Career Training Inc","www.insurancecareertraining.com",0,,"Education","CE training for insurance; not retail; eligible"
"RSGfx.com","www.rsgfx.com",1,"735000","General","Custom signs and apparel North Tazewell VA; 1 location; 2000sqft; general $525/sqft; low traffic 0.7x"
