"Coperaco Coffee",www.coperacocoffee.com,0,,Coffee,"Online-only; Brooklyn roaster; DTC specialty coffee; no physical retail"
"Top Notch K9 Equipment",topnotchk9equipment.com,0,,Pet/K9,"Online-only; professional dog training gear; no physical retail"
"Katsch Boutique",www.shopkatsch.com,1,$900000,Apparel,"1 store Geneseo IL; women's casual clothing jewelry; 1500 sqft × $600 × 1.0x"
"The Middlebury Shop",middleburyshop.com,1,$900000,Apparel/College,"1 store Middlebury VT 68 Main St; Middlebury College merch Vermont products; 1500 sqft × $600 × 1.0x"
"James' Jewel Box",jamesjewelbox.net,1,$2062500,Jewelry,"1 store Mt Washington KY; fine jewelry Pandora gifts; 1500 sqft × $1375 × 1.0x jewelry benchmark"
"Churk Work Shop",www.churkworkshop.com,0,,Unknown,"Limited info; churkworkshop.com not clearly identified; assumed online-only"
"Standards Manual",standardsmanual.com,2,$1800000,Books/Design,"2 stores NYC + Brooklyn; design books graphic standards; 2 × 1500 sqft × $500 × 1.2x"
"Danfe Tea",danfetea.com,1,$300000,Tea,"1 retail presence Dallas Farmers Market; Himalayan Nepali tea; ~500 sqft stall × $500 × 1.2x"
"immunizeLABS",immunizelabs.com,0,,Supplements,"Online-only; natural health supplements; no physical retail"
"Brothers Beauty Supply",www.brothersbeauty.ca,1,$1200000,Beauty,"1 store Saint John NB; professional haircare styling; 2000 sqft × $600 × 1.0x"
"American Batsmith",americanbatsmith.com,0,,Sports Equipment,"Online-only; custom handmade baseball bats; no physical retail"
"ZEGEMA BEACH RECORDS",zbrusa.com,0,,Music/Records,"Online-only; screamo record label vinyl cassettes; no physical retail"
"Mezzetta",www.mezzetta.com,0,,Food,"Online DTC; olives peppers sauces; Napa Valley manufacturer; no brand-owned retail"
"Botanica Jaboneria",botanicajaboneria.com,0,,Soap,"B2B Colombian soap manufacturer; ProColombia marketplace; no retail"
"Homestead on the Rise",homesteadontherise.com,0,,Personal Care,"Online-only; beef tallow skincare wellness; no physical retail"
"Flatyz IT",flatyzonline.it,0,,Unknown,"Limited info; flatyzonline.it not clearly identified; assumed online-only"
"PREP Educational Products Inc.",prepinc.com,0,,Educational,"Online-only; relationship education programs; facilitator materials; no physical retail"
"Hawthorne Drum Shop",hawthornedrumshop.com,1,$675000,Music/Drums,"1 store McKees Rocks PA; drums cymbals new/used vintage; 1500 sqft × $500 × 0.9x"
"Juices & Botanics Haircare",www.juicesandbotanics.com,0,,Haircare,"Online-only; hair growth products; no physical retail"
"FUELL Canada",fuell-ca.myshopify.com,0,,E-bikes,"Online/dealer; FUELL e-bikes; no brand-owned retail; dealer network only"
"Istanbul Rug",istanbulrug.com,0,,Rugs,"Online-only; handmade rugs Bay Area; e-commerce; no physical retail"
"TCcustoms.com",www.tccustoms.com,2,$3000000,Auto Customization,"2 locations Pell City + Bessemer AL; custom wheels suspension; 2 × 3000 sqft × $500 × 1.0x"
"DAO Labs",mydaolabs.com,0,,Supplements,"Online-only; TCM herbal supplements; no physical retail"
"River Birch Gifts",riverbirchgifts.com,1,$675000,Gifts,"1 store Locust Hill VA; gift shop home décor; 1500 sqft × $500 × 0.9x"
"Shop The MOSH",shop-the-mosh.myshopify.com,0,,Unknown,"Limited info; shop-the-mosh.myshopify.com not clearly identified; assumed online-only"
