GQ Unlimited,gqunlimited.com,1,7000000,Apparel,1 location Louisville KY (728 W Broadway). 10000 sqft men's formal wear boutique. 1 × 10000 × $700 apparel × 1.0 = $7M.
My Optivida,myoptivida.com,0,,Supplements/CBD,PROHIBITED: Sells hemp extract and CBD products. Optivida Health offers CBD bundles. Ineligible.
True Nature Meats,shop.truenaturemeats.com,0,,Pre-cooked meats,Online D2C. Pre-cooked chef-seasoned meats. Ships continental US. No physical retail.
The Prepared Pantry,www.preparedpantry.com,1,551250,Food/Baking,1 location Rigby ID. Pick-up only (closed for in-person shopping). 1 × 1500 × $525 × 0.7 low traffic = $551K.
Oval Sport Store,ovalsportstore.ca,1,1050000,Sporting goods,1 location Richmond Olympic Oval BC. Fitness apparel equipment. 1 × 2000 × $525 × 1.0 = $1.05M.
Scentric Glow,scentricglow.com,0,,Fragrance/candles,Online-only. Home fragrance. 60-day trial. No physical retail locations.
SaltyCali,saltycali.com,0,,Jewelry,Jewelry brand. Showroom San Diego. 250+ retail partners. No brand-owned retail stores.
Photo Serge,photoserge.shop,0,,Photography presets,Online. Lightroom presets Photoshop actions photography education. No physical retail.
Josh Andrews Saddles,joshandrewssaddles.com,0,,Equestrian saddles,Online custom saddles. Ships 2-4 days. May appear at events. No brand-owned retail.
AGS Honolulu,ags.earth,1,787500,Records/retail,Aloha Got Soul record store. 1 location Honolulu (2017 S. King St). 1 × 1500 × $525 × 1.0 = $787.5K.
Olliwebstore,www.ollistyle.com,0,,Apparel,Online outdoor/activewear. Bamboo joggers tanks. No physical retail locations.
Holistic Haven Wellness,www.theholistichaven.shop,0,,Wellness,Multiple Holistic Haven entities. theholistichaven.shop appears online. No brand-owned retail found.
Brian Gavin Diamonds,www.briangavindiamonds.com,1,1875000,Jewelry,1 showroom Houston (Black by Brian Gavin). 1 × 1500 × $1250 jewelry × 1.0 = $1.875M.
Eternal Soles,eternalsolesny.com,2,2100000,Apparel/Footwear,2 locations NY: Poughkeepsie Galleria and Galleria at Crystal Run Middletown. Sneaker streetwear. 2 × 1500 × $700 × 1.0 = $2.1M.
Qollabs.com,qollabs.com,0,,Unknown,Could not find retail information. Similar names (Qolab quantum Q30) are different. No brand-owned retail found.
Summit & Terrace,www.summitandterrace.com,1,787500,Home fragrance,1 location Seattle (5340 Ballard Ave). Mediterranean-inspired home fragrances. 1 × 1500 × $525 × 1.0 = $787.5K.
Revived Clothing Exchange,www.revivedrolla.com,1,735000,Apparel resale,1 location Rolla MO. Buy sell trade clothing. 1 × 1500 × $700 × 0.7 low traffic = $735K.
GoHydrate,www.drinkgohydrate.com,0,,Beverages,Hydration products. Store locator for retail partners. No brand-owned retail locations.
Team Store,lousoccerstore.com,1,1050000,Sports apparel,1 location Louisville KY at Lynn Family Stadium. Official Louisville City FC and Racing Louisville store. 1 × 1500 × $700 × 1.0 = $1.05M.
Forever3A.M,forever3am.com,0,,Unknown,Could not find retail information. No brand-owned stores found.
FAB BAG,www.fabbag.com,0,,Beauty subscription,India beauty subscription. Appears ceased/sold out. No physical retail.
Hardee Greens,www.hardeegreens.com,0,,Microgreens,Microgreens at farmers markets (Bluffton Oldfield etc). No permanent retail. Wholesale to restaurants.
889 Community,889community.com,0,,Unknown,Could not find retail information. No brand-owned stores found.
Ro + Fern,roandfern.com,0,,Unknown,Could not find retail information. No brand-owned stores found.
My Favorite Shoes,shopmfsoxford.com,2,2100000,Footwear,2 locations Oxford MS (Courthouse Square and University Ave). Women's shoes. 2 × 1500 × $700 × 1.0 = $2.1M.
Nourish Move Love,nourishmovelove.myshopify.com,0,,Fitness/wellness,Fitness platform and product brand. Shopify store temporarily closed. No physical retail.
Perfume Toronto,perfumetoronto.shop,0,,Fragrance,Online fragrance retailer. Toronto area. No physical retail locations found.
