"LifeStock","lifestockhealth.com",0,,"Livestock health","B2B agricultural - calf health pastes for cattle. Farm/ranch customers. Not retail."
"Rebel Peptides","www.rebelpeptides.com",0,,"Peptide supplements","Online peptide bioregulator supplements. Gray area - research peptides. Treating as eligible supplements."
"Pranarom BE","www.pranarom.be",0,,"Essential oils/Aromatherapy","Belgian essential oils brand. B2B/wholesale HQ Ghislenghien. Online shop. No retail storefronts."
"Requip'd","www.requipd.com",0,,"Sports/Upcycled products","Online hockey stick upcycled products. US and Canada sites. No physical retail."
"La niche&moi","lanicheetmoi.com",0,,"Pet supplies","Online pet supplies Quebec. Small animals fish reptiles birds. No physical retail."
"Aromarest","aromarest.com",0,,"Sleep device","Online-only smart sleep device with aromatherapy. No retail locations."
"MyoStorm","myostorm.shop",0,,"Fitness recovery devices","Online vibration/heat therapy devices. Also on Amazon. No physical retail."
"Once Upon a Time Children's","onceuponatimechildrens.com",0,,"Children's apparel","Online children's boutique. Offers store pickup - may have 1 location. No confirmed retail count."
"CMX Graphics","cmxgraphics.com",0,,"Signage/Printing","Banners signs graphics - Illinois. May have walk-in. No confirmed retail locations."
"Rock City Comics","rock-city-comics.myshopify.com",1,787500,"Comics/Games","1 store Rocky Mountain House AB. General 1500sqft × $525 × 1.0. TCGs comics board games. Eligible."
"Tiffen International Limited","flysteadicam.tiffen.com",0,,"Camera equipment","UK webstore for Steadicam Tiffen filters. Professional B2B. No retail."
"DIRT Flowers","www.dirtflowers.com",1,1000000,"Florist/Food","1 location Oak Cliff Dallas. Food/floral 2000sqft × $500 × 1.0. Florist wedding flowers. Eligible."
"Altamont Outdoors","altamontoutdoors.com",0,,"Tactical knives","Online tactical knives Microtech. PROHIBITED: Weapons - tactical knives."
"MyPond","mypond.ca",0,,"Pond supplies","Online pond supplies Canada. Pumps filters aeration. No physical retail."
"charmspring","charmspring.com",0,,"Activity tiles/Springboards","Online activity tiles for family routines. $2.50/tile. No physical retail."
"Moda Boutique","www.shopmodaboutique.com",1,1087500,"Apparel","1 store Trussville AL. Boutique 1500sqft × $725 apparel × 1.0. Women's apparel. Eligible."
"Custom Prop Rentals","customproprentals.com",0,,"Event rentals","Event prop rental - themed backdrops. No retail - rental service."
"Prairie Sky General Store","prairieskygeneralstore.com",1,787500,"General","1 store Winnipeg MB since 1978. General 1500sqft × $525 × 1.0. Books gifts home decor. Eligible."
"Bug Girl","buggirl200.com",0,,"Apparel","Online graphic tees pop culture merch. No physical retail."
"Epic Trading Collectibles","www.epictradingcollectibles.com",2,1575000,"Trading cards/Collectibles","2 locations Springfield and Woodbridge NJ. 2 × 1500sqft × $525 × 1.0. Pokémon TCG collectibles. Eligible."
"Mavericks of Scottsdale","mavericksofscottsdale.com",1,1087500,"Apparel","1 store Old Town Scottsdale. Boutique 1500sqft × $725 apparel × 1.0. Western cowboy hats. Eligible."
"vetoben.com","vetoben.com",0,,"Luxury resale/Pawn","Online pawn/luxury resale - Cartier etc. No physical retail."
"MEDSOURCETX.COM","www.encoremdr.com",0,,"Medical device repair","B2B endoscope/surgical instrument repair Scottsdale. No retail."
"Ken Fulk","checkout.kenfulk.com",0,,"Interior design/Home furnishings","Luxury interior designer. Shop has vintage furniture - online. No physical retail store."
"TST Ebike","tstebike.com",0,,"Electric bikes","Online e-bike retailer. No physical retail locations."
"Resonant Light Canada","resonant-light-canada.myshopify.com",0,,"Frequency research equipment","Canadian frequency research devices. B2B/niche. No retail."
"Quality Hoops","qualityhoops.com",0,,"Basketball equipment","Online basketball hoop supplier. No physical retail."
"BOOKOFF USA","shop.bookoffusa.com",10,10500000,"Books/Media/General","10+ US locations AZ CA NY. 10 × 2000sqft × $525 × 1.0. Used books manga media. Eligible."
"CreatorIQ-US","creatoriq-us.myshopify.com",0,,"Influencer platform","CreatorIQ is influencer marketing SaaS. Shopify store likely test/demo. PROHIBITED: Test store."
"Rose & Blanc Tea Room","www.roseandblanctearoom.com",1,1125000,"Food/Tea","1 tea room Koreatown LA. Food 1500sqft × $500 × 1.5 high traffic. Afternoon tea. Eligible."
"Marca2","marca2.cl",0,,"E-scooters","Chilean e-scooter retailer Marca2Mobility. Online. No physical retail."
"Bungee Space by 3standardstoppage","3ssstudios.com",0,,"Creative/Apparel","Creative studio NYC - art events merch. Caps totes. No traditional retail storefront."
"buds 'n bloom design studio","www.budsnbloom.com",1,787500,"Floral/Gifts","1 store De Pere WI. General 1500sqft × $525 × 1.0. Flowers plants home decor gifts. Eligible."
"Zoum Zoum Party","www.zoumzoumparty.ca",0,,"Party services","At-home kids party entertainment. Service not retail. No retail locations."
"ghostcitytours","ghostcity.shop",0,,"Apparel","Ghost City Tours merch - spooky apparel. Online only. No physical retail."
"Alaska Flower Girls Peony Farm","akflowergirls.com",0,,"Flowers","Peony farm - ships fresh peonies for weddings. Agricultural/DTC. No retail storefront."
