"Ethikli Package-Free Goods",ethikli.com,1,787500,General,"1 store Long Beach CA. Sustainable package-free groceries. 1 × 1500 × $525 × 1.0."
"Ryno Power UK",rynopower.co.uk,0,,Supplements,"Third-party dealer network. No brand-owned retail. Supplement brand."
"SUGAR Cosmetics",www.sugarcosmetics.com,200,210000000,General,"200 brand-owned stores India. Cosmetics. 200 × 1500 × $700 × 1.0."
"Pump Station & Nurtury",www.pumpstation.com,2,2100000,General,"2 stores Santa Monica and LA Hollywood. Breastfeeding baby products. 2 × 2000 × $525 × 1.0."
"RK Titanium",rktitanium.com,0,,Auto parts,"Online-only automotive titanium parts. No brand-owned retail."
"Vayyar Imaging",shop.vayyar.com,0,,B2B/wholesale,"B2B retail technology. Development modules. Wholesale-only. No brand-owned retail."
"Miss Mahjong",missmahjong.com,0,,Games,"Online-only mahjong sets. No brand-owned retail."
"Junbi",junbishop.com,10,9000000,Food,"10 brand-owned matcha cafes. 10 × 1500 × $500 × 1.2 high traffic."
"Krave",shop-krave.com,0,,Skincare,"KraveBeauty skincare. Online and third-party. No brand-owned retail."
"Snap-on PC Store",pcorder.snapon.com,0,,Prohibited,"B2B franchisee/employee only. Wholesale-only. Not consumer retail."
"Hardcore Fitness",store.hcfbc.com,20,21000000,Apparel,"20+ gym locations with retail. Fitness apparel at each. 20 × 1500 × $700 × 1.0."
"GermAwayUV",www.germawayuv.com,0,,UV sanitization,"Online-only UV-C disinfection products. No brand-owned retail."
"Anaya",www.anayahome.com,0,,Home decor,"Online-only. Showroom by appointment. No brand-owned retail."
"ZERO FG ENERGY",zerofgenergy.com,0,,Energy drinks,"Third-party retail only. No brand-owned stores. Sold at Shop Rite etc."
"Sheets & Giggles",sheetsgiggles.com,0,,Bedding,"Online-only eucalyptus bedding. No brand-owned retail."
"Minerva401",www.minerva401.com,0,,Prohibited,"401k retirement plan. Not retail. Financial services."
"Howling Dog Alaska",howlingdogalaska.com,0,,Pet products,"Online-only dog gear. No brand-owned retail."
"STRAP",strap.com.br,0,,Jewelry,"Online/reseller model Brazil. No brand-owned retail."
"Canadian Fence & Hardware Fence Outlet",globalfencemarket.com,0,,Unknown,"Domain not found in search. No brand-owned retail locations found."
