FORM Europe,eu.formswim.com,0,,Smart swim goggles,Online-only smart swim goggles and accessories. No brand-owned retail.
BuyTile.com,emser-supplies.myshopify.com,0,,Tile,WHOLESALE-ONLY: Emser Tile B2B platform for retailers/contractors. No consumer retail.
Snuggle & Slumber,snuggleandslumber.com,0,,Baby/children clothing,Online-only baby and kids apparel. No physical retail.
Collectiv Co.,collectivco.com,0,,Unknown,Domain unclear. collectivco.com not well documented. Assume online-only.
Smith and Quinn,smithandquinn.com,0,,Apparel,Online-only women's and men's contemporary clothing. No retail.
King Sports,www.kingsports.ca,1,840000,Sporting goods,1 store Woodstock NB. 1 × 2000sqft × $600 × 0.7 = $840K.
Sea to Table,sea2table.com,0,,Seafood,Online subscription seafood. No brand-owned retail.
Cactus to Pine Goods,cactustopine.com,0,,Handmade crafts,Online-only NC handmade goods. No retail.
Wisynco Inventory Hub,wisyncoinventoryhubja.com,0,,Distribution,WHOLESALE-ONLY: Jamaican distribution hub. Not consumer retail.
zlikehair,zlikehair.com,0,,Hair/wigs,Online-only human hair wigs and extensions. No retail.
Electronique Hi-Fi,electroniquehifi.ca,0,,Audio/electronics,Online-only Canadian audio retailer. No physical stores.
Key Breeze Locksmith,libertysafesnaples.com,2,1260000,Safes/locksmith,2 Naples FL showrooms. 2 × 2000sqft × $450 × 0.7 = $1.26M.
Kathryn's Collection Inc.,kathrynscollectionshop.com,1,1050000,Apparel,1 store Naples FL Shoppes at Vanderbilt. 1 × 1500sqft × $700 × 1.0 = $1.05M.
Lakai Europe,lakaieurope.com,0,,Skate shoes,Online European store. UK store (lakai.co.uk) may be separate entity. No confirmed brand-owned count for lakaieurope.com.
When I Reminisce,www.whenireminisce.com,0,,Unknown,Domain not well indexed. Likely online-only.
D'vash Organics,www.dvashorganics.com,0,,Date-based food,Sells through retailers (CVS Whole Foods Amazon). No brand-owned stores.
Rapha Roast,www.rapharoast.com,0,,Coffee,Online/wholesale coffee roaster Shipshewana IN. No brand-owned retail.
russell+hazel,www.russellandhazel.com,2,1350000,Office/stationery,2 Minneapolis stores (Flagship + North Loop). 2 × 1500sqft × $450 × 1.0 = $1.35M.
Would you kindly displays and dioramas,wouldyoukindlystudios.com,0,,Dioramas/displays,Online-only action figure dioramas. No retail.
ANNETTA POWELL,thedpcstore.com,0,,Consulting/events,Annetta Powell store. Events and consulting. Online-only.
Original Ketone,www.americanketone.com,0,,Ketone supplements,Online-only D-BHB ketone supplements. No retail.
Lonely Stars,lonelystarsla.com,0,,Apparel,LA apparel brand. Website in transition. Online-only.
adakai.tcg,adakaitcg.com,0,,Trading cards,Online-only One Piece MTG Gundam TCG. No retail.
Geek Grind Coffee,geekgrindcoffee.com,0,,Coffee/tea,Online-only Colombian coffee. No physical retail.
Valien,shopvalien.com,0,,Unknown,Domain not well indexed. Likely online retail.
re-souL,resoul.com,0,,Footwear/apparel,Online-only women's footwear and clothing. No brand-owned retail.
Akela Jewelry,akelajewelry.com,1,1875000,Jewelry,1 store Honolulu HI Sheraton Princess Kaiulani. 1 × 1500sqft × $1250 jewelry × 1.0 = $1.875M.
Country Treasures,countrytreasures2.com,1,675000,Home decor,1 store Chippewa Falls WI. 1 × 1500sqft × $450 × 1.0 = $675K.
Cuddle Sleep Dream,cuddlesleepdream.com,0,,Baby clothing,Online-only baby/children apparel. No retail.
MUSEO MARCO,storemarco.art,1,675000,Museum gifts,1 museum shop Monterrey Mexico. 1 × 1500sqft × $450 × 1.0 = $675K.
Super Snouts,supersnouts.com,0,,Pet supplements,Online-only dog supplements. Sold via website and retail partners. No brand-owned stores.
DWC LLC.,detroitwatchco.com,0,,Watches,Online-only Detroit Watch Company. Studio in Bloomfield Hills not retail storefront.
Asal'eh Gloss,asalehgloss.com,0,,Beauty/lip gloss,Domain not well indexed. Likely online beauty. No retail found.
Xchange Norfolk,www.xchangeva.com,1,1350000,Sneakers/apparel,1 store Norfolk VA NEON District. High-end sneakers. 1 × 1500sqft × $600 × 1.5 = $1.35M.
