Floof by Brodie,floofbybrodie.com,0,,Pet products,Online-only dog grooming and wellness products. No physical retail.
London Marketshop,londonmarketshop.com,0,,General/curated,Online-only hand-picked products. UK-based ships worldwide. No physical retail.
Blackbird Farms,blackbirdcoop.com,0,,Farm/food delivery,Online farm store. Pasture-raised poultry eggs produce. Delivery only. No physical retail.
Bejeweled Creations,shopbejeweledcreations.com,1,1875000,Jewelry,1 store Idaho Falls. Custom jewelry permanent jewelry boutique. 1500sqft × $1250 jewelry × 1.0 traffic.
Stealthwear Protective Clothing,www.stealthwearclothing.com,0,,Protective apparel,Online-only PPE for special education. Toronto-based. No physical retail.
LUVIYO US,luviyo-us.myshopify.com,0,,Apparel,Shopify store. Limited search results. No brand-owned retail found.
SKRMOD,skrmod.com,0,,E-bike modifications,Online-only electric dirt bike mods and accessories. No physical retail.
Pets Are Kids Too,www.petsarekidstoo.com,0,,Pet products,Online-only natural pet products. Comstock Park MI. No physical retail.
Pranarom Italia,www.pranarom.it,0,,Essential oils/aromatherapy,Online-only essential oils and aromatherapy. No physical retail.
Kickznasion Jersey City,kickznasion-jersey-city.myshopify.com,0,,Sneakers/streetwear,Shopify store. Kickznation has Manhattan and Michigan. Jersey City location unconfirmed. 0 brand-owned.
Little Bit Western,www.littlebitwestern.ca,1,1050000,Feed/supplies,1 store 372 Algonquin Blvd Timmins ON. Feed equestrian pet supplies. 2000sqft × $525 general × 1.0 traffic.
House of Intuition Inc,houseofintuitionla.com,8,6300000,Metaphysical/crystals,8 stores: 6 California (Echo Park Highland Park West Hollywood Sherman Oaks Costa Mesa Long Beach) 2 Florida (Miami Midtown South Beach). 8 × 1500sqft × $525 general × 1.0 traffic.
FEMME KULTURE,www.femmekulture.com,0,,Apparel,Limited search results. Women's fashion. No brand-owned retail found.
BeachCandy Organics,beachcandyswimwear.com,0,,Swimwear/activewear,Online-only organic swimwear and resort wear. No physical retail.
Mob Journal,www.thisismob.shop,0,,Unknown,Website not found in search. No retail information.
Piattino Caster Cups,www.piattinocastercups.com,0,,Piano accessories,Online-only piano caster cups. Acoustic insulation. No physical retail.
ToolzForTechs,toolzfortechs.com,0,,HVAC/tools,Online-only tools for technicians and students. No physical retail.
Regal & West Bend Cookware Factory Outlet,cookwarefactoryoutlet.com,1,1050000,Cookware,1 factory outlet 1100 Schmidt Rd West Bend WI. Wisconsin-made cookware. 2000sqft × $525 general × 1.0 traffic.
Melodia Designs,melodiadesigns.com,0,,Apparel,Online-only movement-inspired apparel. San Diego home studio. No physical retail.
Greenhouse Girls,greenhousegirlsthc.com,0,,Cannabis,PROHIBITED: THCa cannabis dispensary. Palm Harbor Oldsmar FL. Cannabis category ineligible.
Direct Ship Sign Dreamers Store,direct-ship-sign-dreamers.myshopify.com,0,,Yard signs,Sign Dreamers franchise. Direct ship fulfillment. No brand-owned retail.
USA Fillers,www.usafillers.com,0,,Dermal fillers,PROHIBITED: B2B wholesale-only. Sells dermal fillers to licensed medical professionals only. No consumer retail.
Just Like Bob,www.justlikebob.com,0,,Custom artwork,Online-only Bob's Burgers character portraits. Custom digital art. No physical retail.
KIAGO Nutrition,kiagonutrition.com,0,,Nutrition/drinkable meals,Online-only drinkable meal products. Canada. No physical retail.
ROAR Organic Canada,roarorganic.ca,0,,Beverages,Sold through Loblaws Metro Shoppers Walmart. No brand-owned retail.
