Sugarpill Cosmetics,sugarpill.com,0,,Cosmetics,Wholesale-only. Sold through Ulta stockists. No brand-owned retail. PROHIBITED.
Spirits With Smoke,spiritswithsmoke.com,1,787500,Barware/cocktail,1 location Toronto 301 Front St W. Cocktail smokers barware. 1500sqft × $525 × 1.0 = $787K.
BadRabbit Ecuador,badrabbitecuador.com,0,,Unknown,No retail info found. Ecuador brand. Online likely. 0 locations.
West Coast Saunas,wcsaunas.com,0,,Saunas,Online-only sauna retailer Seattle. No physical retail.
MMC Shop,mmcorthoshop.com,0,,Orthotics,Online orthotics shop. No physical retail locations found.
POST WOOK,shop.postwook.com,0,,Unknown,No retail info. Name suggests cannabis culture. If CBD/cannabis prohibited. 0 locations.
Rondo Products,rondoproducts.com,0,,Building materials,Wholesale-only B2B. Ceiling systems wall framing. No consumer retail. PROHIBITED.
Angeles Fashion,www.angeles-fashion.com,0,,Apparel,Search found Angele's Dallas (different). angeles-fashion.com unclear. No confirmed brand retail.
BONVION,www.bonvion.com,0,,Luxury fashion,Online-only Budapest. Curated luxury fashion. No physical retail.
Le Bon Garcon,lebongarcon.com,0,,Caramels,Wholesale-only. Sold through Anthropologie. No brand-owned retail. PROHIBITED.
Hamilton Jewelers,hamiltonjewelers.com,4,12000000,Jewelry,4 locations Princeton Palm Beach Palm Beach Gardens. Luxury jewelry. 4 × 2000 × $1250 × 1.2 = $12M.
Zizia Botanicals,ziziabotanicals.com,0,,Skincare,Wholesale-only. Sold at Gigi's House Toronto. No brand-owned retail. PROHIBITED.
Elite Gates,elitegates.net,0,,Gate openers,Online-only gate automation. No physical retail.
Heritage Musical Spoons,www.musicalspoons.ca,0,,Musical spoons,Wholesale-only. 250 retailers. No brand-owned retail. PROHIBITED.
The Fairy Shop,www.thefairyshop.com.au,1,551250,Fairy gifts/toys,1 location Wynnum QLD Shop 2 138 Bay Terrace. Fairy dresses wings toys. 1500sqft × $525 × 0.7 = $551K.
JJ Grey,shop.jjgrey.com,0,,Music merchandise,Online-only band merch. No physical retail.
National Museum of the Great Lakes,nmglstore.org,1,787500,Museum store,1 location Toledo 1701 Front St. Museum gift shop. 1500sqft × $525 × 1.0 = $787K.
Mickle Macks Haberdashery,micklemacks.com,1,1050000,Hats/accessories,1 location Ottawa Bank St. Specialty hats haberdashery. 1500sqft × $700 × 1.0 = $1.05M.
Benjamin Wallace Books,store.benjaminwallacebooks.com,0,,Books,Online book store. No physical retail found.
clover,clovergirlsdallas.com,1,892500,Apparel,1 location Dallas 4603 W Lovers Ln. Women's boutique. 1500sqft × $700 × 0.85 = $892K.
That Gay Guy Candle Co.,www.thatgayguycandlecompany.com,0,,Candles,Online-only candles. No physical retail.
Rainbo,rainbo.com,0,,Skincare,Wholesale-only. Sold through Amazon Cap Beauty Free People. No brand-owned retail. PROHIBITED.
SIGNAL+POWER,www.signalandpower.com,0,,Power cords,Online-only power cords adapters. No physical retail.
Vintage Vibe,www.vintagevibe.com,0,,Piano parts/repair,Online piano repair restoration parts. No physical retail.
Skim-A-Round,www.skim-a-round.com,0,,Pool products,Online-only pool skimmers. No physical retail.
Canova Home,canovahome.com,0,,Home decor,Online-only Singapore-based. Canvas art furniture. No physical retail.
Fleshy,getfleshy.com,0,,Adult products,PROHIBITED: Sells adult sex toys. Pornography category.
Steiner,store.steiner-optics.com,0,,Optics,Wholesale-only. Dealer network. Binoculars riflescopes. No brand-owned retail. PROHIBITED.
SAN Meat Packing,sanmeats.com,1,700000,Meat/food,1 location Afton TN 5900 E Andrew Johnson Hwy. USDA beef lamb goat. 2000sqft × $500 food × 0.7 = $700K.
Genesis Tallow,genesistallow.com,0,,Skincare/tallow,Wholesale-only. Sold through Canadian retailers. No brand-owned retail. PROHIBITED.
Ayooni,ayoonibymaya.com,0,,Apparel,Online-only clothing accessories. No physical retail.
ImportEcuador,importecuador.myshopify.com,0,,Unknown,Shopify store. No retail info found. 0 locations.
My Fan Threads,myfanthreads.com,0,,Fan merchandise,Online-only fan apparel merch. No physical retail.
Stone Street Coffee,stonestreetcoffee.com,2,2400000,Food/Coffee,2 locations Broome St NYC + Gowanus Brooklyn. Coffee shops. 2 × 2000 × $500 × 1.2 = $2.4M.
