Poke Bros Trading,pokebrostrading.com,0,,Trading Cards,"Online-only Pokemon cards and booster packs; no physical retail"
Mini's,ac98d9-cf.myshopify.com,0,,General,"Generic Shopify store; no retail information found"
R Furniture by Olinda Romani,www.rfurniture.com,1,$1575000,Furniture,"1 showroom Canoga Park CA 7219 Alabama Ave; 5000sqft showroom × $450/sqft furniture × 0.7 traffic"
Mountain View Stone,mountainviewstone.net,0,,Stone Veneer,"Online stone veneer; ships direct; no brand-owned retail"
Manjeri Skincare,manjeriskincare.com,0,,Skincare,"manjeriskincare.com not clearly identified; no retail found"
SkeeshEnt,skeesh.store,0,,Apparel,"Online-only apparel and accessories; no physical retail"
MRSEY CH & EU,mrsey.com,0,,Apparel,"mrsey.com not clearly identified in search; no retail found"
HEALTH FASHION,youwillloveeachother.myshopify.com,0,,Apparel,"Shopify store; no retail locations found"
Enjoy Michigan,www.enjoy-michigan.com,2,$1800000,Apparel/Gifts,"2 stores Traverse City and Northport MI; 2 × 1500sqft × $600/sqft apparel × 1.0 traffic"
archives,archives.gallery,0,,Art,"Online contemporary art gallery; no physical retail"
Copper Cow Coffee,coppercowcoffee.com,0,,Coffee,"Sold at 3000+ third-party retailers (Whole Foods Walmart); no brand-owned retail stores"
JO+CO Newburgh,joandconewburgh.com,1,$975000,Apparel,"1 franchise store Newburgh NY women's clothing; 1500sqft × $650/sqft × 1.0 traffic"
Rust & Refined,www.rustandrefined.com,0,,Home Décor,"Online handmade home décor; Idaho-based; no physical store found"
Candlewick Gift Shop,candlewickgiftshop.ca,1,$525000,Gifts,"1 store Cobden Ontario 51 Main St; 1500sqft × $500/sqft general × 0.7 traffic"
Lynira Label,www.lyniralabel.com,0,,Apparel,"Online dresses and gowns; appointment booking; no physical retail"
knotbaby,shopknotbaby.com,0,,Baby Products,"Online-only baby headwraps swaddles; no physical retail"
Zip Water USA,zip-water-usa.myshopify.com,0,,Water Dispensers,"Online filters/CO2; HydroTap sold through dealer network; no brand-owned retail"
The Push Archery,thepusharchery.com,0,,Archery Gear,"Online-only traditional archery gear and courses; no physical retail"
AG Creations and more,agcreationsandmore.com,0,,Digital Designs,"Digital download craft designs only; no physical retail"
MadeOn Skin Care,store.hardlotion.com,0,,Skincare,"Online-only hard lotion bars; no physical retail"
CHA Gloriette,chagloriette.com,0,,Unknown,"chagloriette.com not found in search; no retail information"
morgane le fay,www.morganelefay.com,2,$4800000,Apparel,"2 stores NYC Madison Ave and SoHo; luxury women's apparel; 2 × 2000sqft × $800/sqft × 1.5 high traffic"
Corriente Buckle,www.corrientebuckle.com,0,,Belt Buckles,"Online custom trophy buckles; Anthony NM is HQ/workshop not retail"
Plantation 59,plantation59.com,1,$1300000,Apparel,"Women's clothing retailer; maintains physical store locations; 1 × 2000sqft × $650/sqft × 1.0 traffic"
Hazel Owlery,hazelowlery.com,0,,Art Toys,"Online-only resin owls and collectibles; no physical retail"
DIYative,diyative.com,0,,DIY/Crafts,"Online-only DIY puzzles and crafts; no physical retail"
Stadium Sports,shopstadiumsports.com,1,$1200000,Apparel,"1 store Greenville NC 1400-G Charles St; 2000sqft × $600/sqft apparel × 1.0 traffic"
Snuck Farm,snuckfarm.com,1,$525000,Food/Produce,"1 Farmshop Pleasant Grove UT; 1500sqft × $500/sqft food × 0.7 traffic"
Shopeverylastdetail,shopeverylastdetail.com,0,,Unknown,"shopeverylastdetail.com not clearly identified; no retail found"
Madame Peacock's,madamepeacocks.com,1,$975000,Apparel,"1 store Deadwood SD western boho clothing; 1500sqft × $650/sqft × 1.0 traffic"
CASA R CONCEPT STORE,casa-r.myshopify.com,0,,Unknown,"casa-r.myshopify.com not clearly identified; no retail found"
Maria Galland Paris au Canada,mariagalland.ca,0,,Skincare,"Online Canadian store for Paris skincare brand; no brand-owned retail in Canada"
